A cow observed the cake .	* cake ( x _ 4 ) ; cow ( x _ 1 ) AND observe . agent ( x _ 2 , x _ 1 ) AND observe . theme ( x _ 2 , x _ 4 )	in_distribution
A hammer was handed to a cat .	hammer ( x _ 1 ) AND hand . theme ( x _ 3 , x _ 1 ) AND hand . recipient ( x _ 3 , x _ 6 ) AND cat ( x _ 6 )	in_distribution
The journalist tried to run .	* journalist ( x _ 1 ) ; try . agent ( x _ 2 , x _ 1 ) AND try . xcomp ( x _ 2 , x _ 4 ) AND run . agent ( x _ 4 , x _ 1 )	in_distribution
Emma loved the producer .	* producer ( x _ 3 ) ; love . agent ( x _ 1 , Emma ) AND love . theme ( x _ 1 , x _ 3 )	in_distribution
A game was offered to Anthony by the girl .	* girl ( x _ 8 ) ; game ( x _ 1 ) AND offer . theme ( x _ 3 , x _ 1 ) AND offer . recipient ( x _ 3 , Anthony ) AND offer . agent ( x _ 3 , x _ 8 )	in_distribution
The girl ate Victoria .	* girl ( x _ 1 ) ; eat . agent ( x _ 2 , x _ 1 ) AND eat . theme ( x _ 2 , Victoria )	in_distribution
The girl investigated the purse .	* girl ( x _ 1 ) ; * purse ( x _ 4 ) ; investigate . agent ( x _ 2 , x _ 1 ) AND investigate . theme ( x _ 2 , x _ 4 )	in_distribution
William enjoyed to sleep .	enjoy . agent ( x _ 1 , William ) AND enjoy . xcomp ( x _ 1 , x _ 3 ) AND sleep . agent ( x _ 3 , William )	in_distribution
Sophia crumpled .	crumple . theme ( x _ 1 , Sophia )	in_distribution
Elijah wanted to walk .	want . agent ( x _ 1 , Elijah ) AND want . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , Elijah )	in_distribution
The girl cooked the lawyer on the barrel .	* girl ( x _ 1 ) ; * lawyer ( x _ 4 ) ; * barrel ( x _ 7 ) ; cook . agent ( x _ 2 , x _ 1 ) AND cook . theme ( x _ 2 , x _ 4 ) AND lawyer . nmod . on ( x _ 4 , x _ 7 )	in_distribution
The boy frowned .	* boy ( x _ 1 ) ; frown . agent ( x _ 2 , x _ 1 )	in_distribution
Daniel wanted to walk .	want . agent ( x _ 1 , Daniel ) AND want . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , Daniel )	in_distribution
A boy believed that a frog liked that the child returned a girl a needle beside the clock .	* child ( x _ 9 ) ; * clock ( x _ 17 ) ; boy ( x _ 1 ) AND believe . agent ( x _ 2 , x _ 1 ) AND believe . ccomp ( x _ 2 , x _ 6 ) AND frog ( x _ 5 ) AND like . agent ( x _ 6 , x _ 5 ) AND like . ccomp ( x _ 6 , x _ 10 ) AND return . agent ( x _ 10 , x _ 9 ) AND return . recipient ( x _ 10 , x _ 12 ) AND return . theme ( x _ 10 , x _ 14 ) AND girl ( x _ 12 ) AND needle ( x _ 14 ) AND needle . nmod . beside ( x _ 14 , x _ 17 )	in_distribution
A father preferred to run .	father ( x _ 1 ) AND prefer . agent ( x _ 2 , x _ 1 ) AND prefer . xcomp ( x _ 2 , x _ 4 ) AND run . agent ( x _ 4 , x _ 1 )	in_distribution
Ava was forwarded the cake on the stool .	* cake ( x _ 4 ) ; * stool ( x _ 7 ) ; forward . recipient ( x _ 2 , Ava ) AND forward . theme ( x _ 2 , x _ 4 ) AND cake . nmod . on ( x _ 4 , x _ 7 )	in_distribution
A rose was liked by a creature .	rose ( x _ 1 ) AND like . theme ( x _ 3 , x _ 1 ) AND like . agent ( x _ 3 , x _ 6 ) AND creature ( x _ 6 )	in_distribution
The cracker grew .	* cracker ( x _ 1 ) ; grow . theme ( x _ 2 , x _ 1 )	in_distribution
The dog was slipped the gumball by Emma .	* dog ( x _ 1 ) ; * gumball ( x _ 5 ) ; slip . recipient ( x _ 3 , x _ 1 ) AND slip . theme ( x _ 3 , x _ 5 ) AND slip . agent ( x _ 3 , Emma )	in_distribution
Zoe drew .	draw . agent ( x _ 1 , Zoe )	in_distribution
A boy shortened the crown .	* crown ( x _ 4 ) ; boy ( x _ 1 ) AND shorten . agent ( x _ 2 , x _ 1 ) AND shorten . theme ( x _ 2 , x _ 4 )	in_distribution
The donut was shortened by Olivia .	* donut ( x _ 1 ) ; shorten . theme ( x _ 3 , x _ 1 ) AND shorten . agent ( x _ 3 , Olivia )	in_distribution
The kitty nursed .	* kitty ( x _ 1 ) ; nurse . agent ( x _ 2 , x _ 1 )	in_distribution
A toy was rolled .	toy ( x _ 1 ) AND roll . theme ( x _ 3 , x _ 1 )	in_distribution
Liam danced .	dance . agent ( x _ 1 , Liam )	in_distribution
The dog tried to walk .	* dog ( x _ 1 ) ; try . agent ( x _ 2 , x _ 1 ) AND try . xcomp ( x _ 2 , x _ 4 ) AND walk . agent ( x _ 4 , x _ 1 )	in_distribution
A box was liked by Noah .	box ( x _ 1 ) AND like . theme ( x _ 3 , x _ 1 ) AND like . agent ( x _ 3 , Noah )	in_distribution
Madison packed .	pack . agent ( x _ 1 , Madison )	in_distribution
A book was eaten by a girl .	book ( x _ 1 ) AND eat . theme ( x _ 3 , x _ 1 ) AND eat . agent ( x _ 3 , x _ 6 ) AND girl ( x _ 6 )	in_distribution
Liam ate a strawberry beside a vehicle .	eat . agent ( x _ 1 , Liam ) AND eat . theme ( x _ 1 , x _ 3 ) AND strawberry ( x _ 3 ) AND strawberry . nmod . beside ( x _ 3 , x _ 6 ) AND vehicle ( x _ 6 )	in_distribution
A journalist thought that the rose was enlarged by a girl .	* rose ( x _ 5 ) ; journalist ( x _ 1 ) AND think . agent ( x _ 2 , x _ 1 ) AND think . ccomp ( x _ 2 , x _ 7 ) AND enlarge . theme ( x _ 7 , x _ 5 ) AND enlarge . agent ( x _ 7 , x _ 10 ) AND girl ( x _ 10 )	in_distribution
Theodore hunted .	hunt . agent ( x _ 1 , Theodore )	in_distribution
Eleanor tried to sketch .	try . agent ( x _ 1 , Eleanor ) AND try . xcomp ( x _ 1 , x _ 3 ) AND sketch . agent ( x _ 3 , Eleanor )	in_distribution
A dog rolled the cake on a chair .	* cake ( x _ 4 ) ; dog ( x _ 1 ) AND roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 ) AND cake . nmod . on ( x _ 4 , x _ 7 ) AND chair ( x _ 7 )	in_distribution
The girl decomposed a cake .	* girl ( x _ 1 ) ; decompose . agent ( x _ 2 , x _ 1 ) AND decompose . theme ( x _ 2 , x _ 4 ) AND cake ( x _ 4 )	in_distribution
A goose gave the cake in a house on the notebook to Emma .	* cake ( x _ 4 ) ; * notebook ( x _ 10 ) ; goose ( x _ 1 ) AND give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , Emma ) AND cake . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 ) AND house . nmod . on ( x _ 7 , x _ 10 )	in_distribution
A professor sneezed .	professor ( x _ 1 ) AND sneeze . agent ( x _ 2 , x _ 1 )	in_distribution
A raisin changed .	raisin ( x _ 1 ) AND change . theme ( x _ 2 , x _ 1 )	in_distribution
Michael cooked .	cook . agent ( x _ 1 , Michael )	in_distribution
A doctor gave a tool in the house to a puppy .	* house ( x _ 7 ) ; doctor ( x _ 1 ) AND give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , x _ 10 ) AND tool ( x _ 4 ) AND tool . nmod . in ( x _ 4 , x _ 7 ) AND puppy ( x _ 10 )	in_distribution
The boy gasped .	* boy ( x _ 1 ) ; gasp . agent ( x _ 2 , x _ 1 )	in_distribution
William liked the cake .	* cake ( x _ 3 ) ; like . agent ( x _ 1 , William ) AND like . theme ( x _ 1 , x _ 3 )	in_distribution
Ava liked Emma .	like . agent ( x _ 1 , Ava ) AND like . theme ( x _ 1 , Emma )	in_distribution
Aria gave a cake to Isaac .	give . agent ( x _ 1 , Aria ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , Isaac ) AND cake ( x _ 3 )	in_distribution
A cake was offered to the boy by Emma .	* boy ( x _ 6 ) ; cake ( x _ 1 ) AND offer . theme ( x _ 3 , x _ 1 ) AND offer . recipient ( x _ 3 , x _ 6 ) AND offer . agent ( x _ 3 , Emma )	in_distribution
A boy saw .	boy ( x _ 1 ) AND see . agent ( x _ 2 , x _ 1 )	in_distribution
Michael ate Emma .	eat . agent ( x _ 1 , Michael ) AND eat . theme ( x _ 1 , Emma )	in_distribution
The sailor rolled the girl .	* sailor ( x _ 1 ) ; * girl ( x _ 4 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 )	in_distribution
A dog slept .	dog ( x _ 1 ) AND sleep . agent ( x _ 2 , x _ 1 )	in_distribution
Mason found a girl .	find . agent ( x _ 1 , Mason ) AND find . theme ( x _ 1 , x _ 3 ) AND girl ( x _ 3 )	in_distribution
A hero froze a sweetcorn .	hero ( x _ 1 ) AND freeze . agent ( x _ 2 , x _ 1 ) AND freeze . theme ( x _ 2 , x _ 4 ) AND sweetcorn ( x _ 4 )	in_distribution
The donut was offered to Dylan .	* donut ( x _ 1 ) ; offer . theme ( x _ 3 , x _ 1 ) AND offer . recipient ( x _ 3 , Dylan )	in_distribution
The cake was cooked by a cat .	* cake ( x _ 1 ) ; cook . theme ( x _ 3 , x _ 1 ) AND cook . agent ( x _ 3 , x _ 6 ) AND cat ( x _ 6 )	in_distribution
The book was promised to the boy .	* book ( x _ 1 ) ; * boy ( x _ 6 ) ; promise . theme ( x _ 3 , x _ 1 ) AND promise . recipient ( x _ 3 , x _ 6 )	in_distribution
A turkey liked that a cake was rolled by Noah .	turkey ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 7 ) AND cake ( x _ 5 ) AND roll . theme ( x _ 7 , x _ 5 ) AND roll . agent ( x _ 7 , Noah )	in_distribution
The girl was promised a pen beside a seat by Liam .	* girl ( x _ 1 ) ; promise . recipient ( x _ 3 , x _ 1 ) AND promise . theme ( x _ 3 , x _ 5 ) AND promise . agent ( x _ 3 , Liam ) AND pen ( x _ 5 ) AND pen . nmod . beside ( x _ 5 , x _ 8 ) AND seat ( x _ 8 )	in_distribution
Liam gave a girl a bowl .	give . agent ( x _ 1 , Liam ) AND give . recipient ( x _ 1 , x _ 3 ) AND give . theme ( x _ 1 , x _ 5 ) AND girl ( x _ 3 ) AND bowl ( x _ 5 )	in_distribution
Lily gave a cake beside a table to Emma .	give . agent ( x _ 1 , Lily ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , Emma ) AND cake ( x _ 3 ) AND cake . nmod . beside ( x _ 3 , x _ 6 ) AND table ( x _ 6 )	in_distribution
The dog froze the donut on a stage .	* dog ( x _ 1 ) ; * donut ( x _ 4 ) ; freeze . agent ( x _ 2 , x _ 1 ) AND freeze . theme ( x _ 2 , x _ 4 ) AND donut . nmod . on ( x _ 4 , x _ 7 ) AND stage ( x _ 7 )	in_distribution
The girl was lent a sandwich in a room by Emma .	* girl ( x _ 1 ) ; lend . recipient ( x _ 3 , x _ 1 ) AND lend . theme ( x _ 3 , x _ 5 ) AND lend . agent ( x _ 3 , Emma ) AND sandwich ( x _ 5 ) AND sandwich . nmod . in ( x _ 5 , x _ 8 ) AND room ( x _ 8 )	in_distribution
A fish laughed .	fish ( x _ 1 ) AND laugh . agent ( x _ 2 , x _ 1 )	in_distribution
The girl was given the cake by Chloe .	* girl ( x _ 1 ) ; * cake ( x _ 5 ) ; give . recipient ( x _ 3 , x _ 1 ) AND give . theme ( x _ 3 , x _ 5 ) AND give . agent ( x _ 3 , Chloe )	in_distribution
The lollipop was cooked .	* lollipop ( x _ 1 ) ; cook . theme ( x _ 3 , x _ 1 )	in_distribution
The citizen talked .	* citizen ( x _ 1 ) ; talk . agent ( x _ 2 , x _ 1 )	in_distribution
A boy declared that the cake was held by Jacob .	* cake ( x _ 5 ) ; boy ( x _ 1 ) AND declare . agent ( x _ 2 , x _ 1 ) AND declare . ccomp ( x _ 2 , x _ 7 ) AND hold . theme ( x _ 7 , x _ 5 ) AND hold . agent ( x _ 7 , Jacob )	in_distribution
The zebra slept .	* zebra ( x _ 1 ) ; sleep . agent ( x _ 2 , x _ 1 )	in_distribution
The cake was lent to the driver by Olivia .	* cake ( x _ 1 ) ; * driver ( x _ 6 ) ; lend . theme ( x _ 3 , x _ 1 ) AND lend . recipient ( x _ 3 , x _ 6 ) AND lend . agent ( x _ 3 , Olivia )	in_distribution
The strawberry was rolled by the patient .	* strawberry ( x _ 1 ) ; * patient ( x _ 6 ) ; roll . theme ( x _ 3 , x _ 1 ) AND roll . agent ( x _ 3 , x _ 6 )	in_distribution
Noah liked that the melon floated .	* melon ( x _ 4 ) ; like . agent ( x _ 1 , Noah ) AND like . ccomp ( x _ 1 , x _ 5 ) AND float . theme ( x _ 5 , x _ 4 )	in_distribution
A box was given to a king by Olivia .	box ( x _ 1 ) AND give . theme ( x _ 3 , x _ 1 ) AND give . recipient ( x _ 3 , x _ 6 ) AND give . agent ( x _ 3 , Olivia ) AND king ( x _ 6 )	in_distribution
Olivia hoped that a chalk was painted by Christopher .	hope . agent ( x _ 1 , Olivia ) AND hope . ccomp ( x _ 1 , x _ 6 ) AND chalk ( x _ 4 ) AND paint . theme ( x _ 6 , x _ 4 ) AND paint . agent ( x _ 6 , Christopher )	in_distribution
The hen wanted to investigate .	* hen ( x _ 1 ) ; want . agent ( x _ 2 , x _ 1 ) AND want . xcomp ( x _ 2 , x _ 4 ) AND investigate . agent ( x _ 4 , x _ 1 )	in_distribution
The raisin was burned by Olivia .	* raisin ( x _ 1 ) ; burn . theme ( x _ 3 , x _ 1 ) AND burn . agent ( x _ 3 , Olivia )	in_distribution
Liam ate a tenant .	eat . agent ( x _ 1 , Liam ) AND eat . theme ( x _ 1 , x _ 3 ) AND tenant ( x _ 3 )	in_distribution
Emma sold the turkey a box .	* turkey ( x _ 3 ) ; sell . agent ( x _ 1 , Emma ) AND sell . recipient ( x _ 1 , x _ 3 ) AND sell . theme ( x _ 1 , x _ 5 ) AND box ( x _ 5 )	in_distribution
The drink was appreciated by a girl .	* drink ( x _ 1 ) ; appreciate . theme ( x _ 3 , x _ 1 ) AND appreciate . agent ( x _ 3 , x _ 6 ) AND girl ( x _ 6 )	in_distribution
Emma gave the giraffe a spoon beside the chair .	* giraffe ( x _ 3 ) ; * chair ( x _ 8 ) ; give . agent ( x _ 1 , Emma ) AND give . recipient ( x _ 1 , x _ 3 ) AND give . theme ( x _ 1 , x _ 5 ) AND spoon ( x _ 5 ) AND spoon . nmod . beside ( x _ 5 , x _ 8 )	in_distribution
The girl respected that Emma poked a director .	* girl ( x _ 1 ) ; respect . agent ( x _ 2 , x _ 1 ) AND respect . ccomp ( x _ 2 , x _ 5 ) AND poke . agent ( x _ 5 , Emma ) AND poke . theme ( x _ 5 , x _ 7 ) AND director ( x _ 7 )	in_distribution
A girl noticed Ava .	girl ( x _ 1 ) AND notice . agent ( x _ 2 , x _ 1 ) AND notice . theme ( x _ 2 , Ava )	in_distribution
The crocodile was offered the cake .	* crocodile ( x _ 1 ) ; * cake ( x _ 5 ) ; offer . recipient ( x _ 3 , x _ 1 ) AND offer . theme ( x _ 3 , x _ 5 )	in_distribution
A duck tried to smirk .	duck ( x _ 1 ) AND try . agent ( x _ 2 , x _ 1 ) AND try . xcomp ( x _ 2 , x _ 4 ) AND smirk . agent ( x _ 4 , x _ 1 )	in_distribution
A cookie was eaten by Zoe .	cookie ( x _ 1 ) AND eat . theme ( x _ 3 , x _ 1 ) AND eat . agent ( x _ 3 , Zoe )	in_distribution
The donut was given to Ava .	* donut ( x _ 1 ) ; give . theme ( x _ 3 , x _ 1 ) AND give . recipient ( x _ 3 , Ava )	in_distribution
The ball was admired .	* ball ( x _ 1 ) ; admire . theme ( x _ 3 , x _ 1 )	in_distribution
The jigsaw was eaten by a girl .	* jigsaw ( x _ 1 ) ; eat . theme ( x _ 3 , x _ 1 ) AND eat . agent ( x _ 3 , x _ 6 ) AND girl ( x _ 6 )	in_distribution
A teacher sneezed .	teacher ( x _ 1 ) AND sneeze . agent ( x _ 2 , x _ 1 )	in_distribution
The director returned a donut on the table to the girl .	* director ( x _ 1 ) ; * table ( x _ 7 ) ; * girl ( x _ 10 ) ; return . agent ( x _ 2 , x _ 1 ) AND return . theme ( x _ 2 , x _ 4 ) AND return . recipient ( x _ 2 , x _ 10 ) AND donut ( x _ 4 ) AND donut . nmod . on ( x _ 4 , x _ 7 )	in_distribution
Emma hoped that the boy painted .	* boy ( x _ 4 ) ; hope . agent ( x _ 1 , Emma ) AND hope . ccomp ( x _ 1 , x _ 5 ) AND paint . agent ( x _ 5 , x _ 4 )	in_distribution
A boy planned to run .	boy ( x _ 1 ) AND plan . agent ( x _ 2 , x _ 1 ) AND plan . xcomp ( x _ 2 , x _ 4 ) AND run . agent ( x _ 4 , x _ 1 )	in_distribution
Mia painted .	paint . agent ( x _ 1 , Mia )	in_distribution
The cake slid .	* cake ( x _ 1 ) ; slide . theme ( x _ 2 , x _ 1 )	in_distribution
The girl ate the cake in a house .	* girl ( x _ 1 ) ; * cake ( x _ 4 ) ; eat . agent ( x _ 2 , x _ 1 ) AND eat . theme ( x _ 2 , x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 )	in_distribution
Liam cooked the horse .	* horse ( x _ 3 ) ; cook . agent ( x _ 1 , Liam ) AND cook . theme ( x _ 1 , x _ 3 )	in_distribution
The cake was respected by the dog .	* cake ( x _ 1 ) ; * dog ( x _ 6 ) ; respect . theme ( x _ 3 , x _ 1 ) AND respect . agent ( x _ 3 , x _ 6 )	in_distribution
The donut was sold to a teacher .	* donut ( x _ 1 ) ; sell . theme ( x _ 3 , x _ 1 ) AND sell . recipient ( x _ 3 , x _ 6 ) AND teacher ( x _ 6 )	in_distribution
James adored the cookie in the house .	* cookie ( x _ 3 ) ; * house ( x _ 6 ) ; adore . agent ( x _ 1 , James ) AND adore . theme ( x _ 1 , x _ 3 ) AND cookie . nmod . in ( x _ 3 , x _ 6 )	in_distribution
A basket was given to Emma .	basket ( x _ 1 ) AND give . theme ( x _ 3 , x _ 1 ) AND give . recipient ( x _ 3 , Emma )	in_distribution
The girl inflated .	* girl ( x _ 1 ) ; inflate . theme ( x _ 2 , x _ 1 )	in_distribution
A girl lent Emma a cake .	girl ( x _ 1 ) AND lend . agent ( x _ 2 , x _ 1 ) AND lend . recipient ( x _ 2 , Emma ) AND lend . theme ( x _ 2 , x _ 5 ) AND cake ( x _ 5 )	in_distribution
A baby was given a cake .	baby ( x _ 1 ) AND give . recipient ( x _ 3 , x _ 1 ) AND give . theme ( x _ 3 , x _ 5 ) AND cake ( x _ 5 )	in_distribution
The boy disintegrated the cake on the cloth .	* boy ( x _ 1 ) ; * cake ( x _ 4 ) ; * cloth ( x _ 7 ) ; disintegrate . agent ( x _ 2 , x _ 1 ) AND disintegrate . theme ( x _ 2 , x _ 4 ) AND cake . nmod . on ( x _ 4 , x _ 7 )	in_distribution
The cake was observed by James .	* cake ( x _ 1 ) ; observe . theme ( x _ 3 , x _ 1 ) AND observe . agent ( x _ 3 , James )	in_distribution
Olivia served the girl a tool beside the road .	* girl ( x _ 3 ) ; * road ( x _ 8 ) ; serve . agent ( x _ 1 , Olivia ) AND serve . recipient ( x _ 1 , x _ 3 ) AND serve . theme ( x _ 1 , x _ 5 ) AND tool ( x _ 5 ) AND tool . nmod . beside ( x _ 5 , x _ 8 )	in_distribution
A liver was admired by a boy .	liver ( x _ 1 ) AND admire . theme ( x _ 3 , x _ 1 ) AND admire . agent ( x _ 3 , x _ 6 ) AND boy ( x _ 6 )	in_distribution
Asher liked Emma .	like . agent ( x _ 1 , Asher ) AND like . theme ( x _ 1 , Emma )	in_distribution
The butterfly ate .	* butterfly ( x _ 1 ) ; eat . agent ( x _ 2 , x _ 1 )	in_distribution
A shoe was liked .	shoe ( x _ 1 ) AND like . theme ( x _ 3 , x _ 1 )	in_distribution
The bunny ate .	* bunny ( x _ 1 ) ; eat . agent ( x _ 2 , x _ 1 )	in_distribution
Emma liked to giggle .	like . agent ( x _ 1 , Emma ) AND like . xcomp ( x _ 1 , x _ 3 ) AND giggle . agent ( x _ 3 , Emma )	in_distribution
Ethan preferred to run .	prefer . agent ( x _ 1 , Ethan ) AND prefer . xcomp ( x _ 1 , x _ 3 ) AND run . agent ( x _ 3 , Ethan )	in_distribution
The rose was found by Liam .	* rose ( x _ 1 ) ; find . theme ( x _ 3 , x _ 1 ) AND find . agent ( x _ 3 , Liam )	in_distribution
A pretzel was helped .	pretzel ( x _ 1 ) AND help . theme ( x _ 3 , x _ 1 )	in_distribution
A jacket was given to the girl .	* girl ( x _ 6 ) ; jacket ( x _ 1 ) AND give . theme ( x _ 3 , x _ 1 ) AND give . recipient ( x _ 3 , x _ 6 )	in_distribution
The girl gave a strawberry on a desk to Emma .	* girl ( x _ 1 ) ; give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , Emma ) AND strawberry ( x _ 4 ) AND strawberry . nmod . on ( x _ 4 , x _ 7 ) AND desk ( x _ 7 )	in_distribution
A rose was burned .	rose ( x _ 1 ) AND burn . theme ( x _ 3 , x _ 1 )	in_distribution
A cat wanted to walk .	cat ( x _ 1 ) AND want . agent ( x _ 2 , x _ 1 ) AND want . xcomp ( x _ 2 , x _ 4 ) AND walk . agent ( x _ 4 , x _ 1 )	in_distribution
Sophia was lent the yogurt on the table by a frog .	* yogurt ( x _ 4 ) ; * table ( x _ 7 ) ; lend . recipient ( x _ 2 , Sophia ) AND lend . theme ( x _ 2 , x _ 4 ) AND lend . agent ( x _ 2 , x _ 10 ) AND yogurt . nmod . on ( x _ 4 , x _ 7 ) AND frog ( x _ 10 )	in_distribution
Emma gave the cake to the dog .	* cake ( x _ 3 ) ; * dog ( x _ 6 ) ; give . agent ( x _ 1 , Emma ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , x _ 6 )	in_distribution
The girl floated a balloon beside the chair .	* girl ( x _ 1 ) ; * chair ( x _ 7 ) ; float . agent ( x _ 2 , x _ 1 ) AND float . theme ( x _ 2 , x _ 4 ) AND balloon ( x _ 4 ) AND balloon . nmod . beside ( x _ 4 , x _ 7 )	in_distribution
The boy rolled the cake .	* boy ( x _ 1 ) ; * cake ( x _ 4 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 )	in_distribution
Brooklyn sold a cat a cake .	sell . agent ( x _ 1 , Brooklyn ) AND sell . recipient ( x _ 1 , x _ 3 ) AND sell . theme ( x _ 1 , x _ 5 ) AND cat ( x _ 3 ) AND cake ( x _ 5 )	in_distribution
Emma handed a donut to Harper .	hand . agent ( x _ 1 , Emma ) AND hand . theme ( x _ 1 , x _ 3 ) AND hand . recipient ( x _ 1 , Harper ) AND donut ( x _ 3 )	in_distribution
A strawberry was liked by Liam .	strawberry ( x _ 1 ) AND like . theme ( x _ 3 , x _ 1 ) AND like . agent ( x _ 3 , Liam )	in_distribution
A baby painted a boy on a chair on a road .	baby ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND boy ( x _ 4 ) AND boy . nmod . on ( x _ 4 , x _ 7 ) AND chair ( x _ 7 ) AND chair . nmod . on ( x _ 7 , x _ 10 ) AND road ( x _ 10 )	in_distribution
A teacher liked the cake in the house .	* cake ( x _ 4 ) ; * house ( x _ 7 ) ; teacher ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 )	in_distribution
Lucas preferred to walk .	prefer . agent ( x _ 1 , Lucas ) AND prefer . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , Lucas )	in_distribution
A cat lent a girl a cake on a coffin .	cat ( x _ 1 ) AND lend . agent ( x _ 2 , x _ 1 ) AND lend . recipient ( x _ 2 , x _ 4 ) AND lend . theme ( x _ 2 , x _ 6 ) AND girl ( x _ 4 ) AND cake ( x _ 6 ) AND cake . nmod . on ( x _ 6 , x _ 9 ) AND coffin ( x _ 9 )	in_distribution
The girl gave a cat the cookie in a cabinet .	* girl ( x _ 1 ) ; * cookie ( x _ 6 ) ; give . agent ( x _ 2 , x _ 1 ) AND give . recipient ( x _ 2 , x _ 4 ) AND give . theme ( x _ 2 , x _ 6 ) AND cat ( x _ 4 ) AND cookie . nmod . in ( x _ 6 , x _ 9 ) AND cabinet ( x _ 9 )	in_distribution
A cake was loaned to the penguin .	* penguin ( x _ 6 ) ; cake ( x _ 1 ) AND loan . theme ( x _ 3 , x _ 1 ) AND loan . recipient ( x _ 3 , x _ 6 )	in_distribution
Noah was given the cake .	* cake ( x _ 4 ) ; give . recipient ( x _ 2 , Noah ) AND give . theme ( x _ 2 , x _ 4 )	in_distribution
The baby ate the girl on the bed .	* baby ( x _ 1 ) ; * girl ( x _ 4 ) ; * bed ( x _ 7 ) ; eat . agent ( x _ 2 , x _ 1 ) AND eat . theme ( x _ 2 , x _ 4 ) AND girl . nmod . on ( x _ 4 , x _ 7 )	in_distribution
A dog declared that the cookie was enlarged .	* cookie ( x _ 5 ) ; dog ( x _ 1 ) AND declare . agent ( x _ 2 , x _ 1 ) AND declare . ccomp ( x _ 2 , x _ 7 ) AND enlarge . theme ( x _ 7 , x _ 5 )	in_distribution
Sophia saw a cookie .	see . agent ( x _ 1 , Sophia ) AND see . theme ( x _ 1 , x _ 3 ) AND cookie ( x _ 3 )	in_distribution
A cake was forwarded to the boy .	* boy ( x _ 6 ) ; cake ( x _ 1 ) AND forward . theme ( x _ 3 , x _ 1 ) AND forward . recipient ( x _ 3 , x _ 6 )	in_distribution
A brick was rolled by Liam .	brick ( x _ 1 ) AND roll . theme ( x _ 3 , x _ 1 ) AND roll . agent ( x _ 3 , Liam )	in_distribution
Noah returned a cookie on the stage to a boy .	* stage ( x _ 6 ) ; return . agent ( x _ 1 , Noah ) AND return . theme ( x _ 1 , x _ 3 ) AND return . recipient ( x _ 1 , x _ 9 ) AND cookie ( x _ 3 ) AND cookie . nmod . on ( x _ 3 , x _ 6 ) AND boy ( x _ 9 )	in_distribution
The cat ate the cake beside the table .	* cat ( x _ 1 ) ; * cake ( x _ 4 ) ; * table ( x _ 7 ) ; eat . agent ( x _ 2 , x _ 1 ) AND eat . theme ( x _ 2 , x _ 4 ) AND cake . nmod . beside ( x _ 4 , x _ 7 )	in_distribution
Theodore helped a drink beside the house .	* house ( x _ 6 ) ; help . agent ( x _ 1 , Theodore ) AND help . theme ( x _ 1 , x _ 3 ) AND drink ( x _ 3 ) AND drink . nmod . beside ( x _ 3 , x _ 6 )	in_distribution
A drink was liked by Isabella .	drink ( x _ 1 ) AND like . theme ( x _ 3 , x _ 1 ) AND like . agent ( x _ 3 , Isabella )	in_distribution
A sandwich was burned by a girl .	sandwich ( x _ 1 ) AND burn . theme ( x _ 3 , x _ 1 ) AND burn . agent ( x _ 3 , x _ 6 ) AND girl ( x _ 6 )	in_distribution
A dog cooked the cookie .	* cookie ( x _ 4 ) ; dog ( x _ 1 ) AND cook . agent ( x _ 2 , x _ 1 ) AND cook . theme ( x _ 2 , x _ 4 )	in_distribution
The girl rolled a cake in a cup .	* girl ( x _ 1 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 ) AND cake ( x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 ) AND cup ( x _ 7 )	in_distribution
